#Station Number:A02170
#Station Name:Sacramento River at Fremont Weir (West End)
#Station Type:Surface Water
#Parameter:Stage
#Output Interval (Unit of Measure):Raw  (FOOT)
#Output Date Range:Water Year (10/1 - 9/30)
#Start and End Date of Output Date Range:10/01/2020 - 08/18/2021
#Query Date and Time:10/19/2021 12:07:51
Date Time,Stage Raw  (FOOT),Quality Code
10/07/2020 04:00:00,13.2,1: Good data
10/07/2020 04:15:00,13.19,1: Good data
10/07/2020 04:30:00,13.19,1: Good data
10/07/2020 04:45:00,13.19,1: Good data
10/07/2020 05:00:00,13.19,1: Good data
10/07/2020 05:15:00,13.19,1: Good data
10/07/2020 05:30:00,13.2,1: Good data
10/07/2020 05:45:00,13.18,1: Good data
10/07/2020 06:00:00,13.19,1: Good data
10/07/2020 06:15:00,13.19,1: Good data
10/07/2020 06:30:00,13.18,1: Good data
10/07/2020 06:45:00,13.18,1: Good data
10/07/2020 07:00:00,13.17,1: Good data
10/07/2020 07:15:00,13.17,1: Good data
10/07/2020 07:30:00,13.17,1: Good data
10/07/2020 07:45:00,13.15,1: Good data
10/07/2020 08:00:00,13.15,1: Good data
10/07/2020 08:15:00,13.15,1: Good data
10/07/2020 08:30:00,13.14,1: Good data
10/07/2020 08:45:00,13.13,1: Good data
10/07/2020 09:00:00,13.13,1: Good data
10/07/2020 09:15:00,13.12,1: Good data
10/07/2020 09:30:00,13.13,1: Good data
10/07/2020 09:45:00,13.12,1: Good data
10/07/2020 10:00:00,13.12,1: Good data
10/07/2020 10:15:00,13.11,1: Good data
10/07/2020 10:30:00,13.12,1: Good data
10/07/2020 10:45:00,13.11,1: Good data
10/07/2020 11:00:00,13.11,1: Good data
10/07/2020 11:15:00,13.1,1: Good data
10/07/2020 11:30:00,13.1,1: Good data
10/07/2020 11:45:00,13.1,1: Good data
10/07/2020 12:00:00,13.09,1: Good data
10/07/2020 12:15:00,13.1,1: Good data
10/07/2020 12:30:00,13.09,1: Good data
10/07/2020 12:45:00,13.08,1: Good data
10/07/2020 13:00:00,13.08,1: Good data
10/07/2020 13:15:00,13.08,1: Good data
10/07/2020 13:30:00,13.08,1: Good data
10/07/2020 13:45:00,13.08,1: Good data
10/07/2020 14:00:00,13.08,1: Good data
10/07/2020 14:15:00,13.08,1: Good data
10/07/2020 14:30:00,13.06,1: Good data
10/07/2020 14:45:00,13.06,1: Good data
10/07/2020 15:00:00,13.07,1: Good data
10/07/2020 15:15:00,13.06,1: Good data
10/07/2020 15:30:00,13.06,1: Good data
10/07/2020 15:45:00,13.05,1: Good data
10/07/2020 16:00:00,13.07,1: Good data
10/07/2020 16:15:00,13.06,1: Good data
10/07/2020 16:30:00,13.05,1: Good data
10/07/2020 16:45:00,13.06,1: Good data
10/07/2020 17:00:00,13.06,1: Good data
10/07/2020 17:15:00,13.05,1: Good data
10/07/2020 17:30:00,13.05,1: Good data
10/07/2020 17:45:00,13.05,1: Good data
10/07/2020 18:00:00,13.05,1: Good data
10/07/2020 18:15:00,13.05,1: Good data
10/07/2020 18:30:00,13.05,1: Good data
10/07/2020 18:45:00,13.05,1: Good data
10/07/2020 19:00:00,13.04,1: Good data
10/07/2020 19:15:00,13.04,1: Good data
10/07/2020 19:30:00,13.05,1: Good data
10/07/2020 19:45:00,13.05,1: Good data
10/07/2020 20:00:00,13.04,1: Good data
10/07/2020 20:15:00,13.04,1: Good data
10/07/2020 20:30:00,13.04,1: Good data
10/07/2020 20:45:00,13.04,1: Good data
10/07/2020 21:00:00,13.04,1: Good data
10/07/2020 21:15:00,13.04,1: Good data
10/07/2020 21:30:00,13.04,1: Good data
10/07/2020 21:45:00,13.04,1: Good data
10/07/2020 22:00:00,13.04,1: Good data
10/07/2020 22:15:00,13.05,1: Good data
10/07/2020 22:30:00,13.05,1: Good data
10/07/2020 22:45:00,13.04,1: Good data
10/07/2020 23:00:00,13.05,1: Good data
10/07/2020 23:15:00,13.06,1: Good data
10/07/2020 23:30:00,13.06,1: Good data
10/07/2020 23:45:00,13.07,1: Good data
10/08/2020 00:00:00,13.08,1: Good data
10/08/2020 00:15:00,13.09,1: Good data
10/08/2020 00:30:00,13.09,1: Good data
10/08/2020 00:45:00,13.1,1: Good data
10/08/2020 01:00:00,13.1,1: Good data
10/08/2020 01:15:00,13.11,1: Good data
10/08/2020 01:30:00,13.11,1: Good data
10/08/2020 01:45:00,13.12,1: Good data
10/08/2020 02:00:00,13.12,1: Good data
10/08/2020 02:15:00,13.12,1: Good data
10/08/2020 02:30:00,13.13,1: Good data
10/08/2020 02:45:00,13.14,1: Good data
10/08/2020 03:00:00,13.14,1: Good data
10/08/2020 03:15:00,13.14,1: Good data
10/08/2020 03:30:00,13.14,1: Good data
10/08/2020 03:45:00,13.15,1: Good data
10/08/2020 04:00:00,13.14,1: Good data
10/08/2020 04:15:00,13.15,1: Good data
10/08/2020 04:30:00,13.14,1: Good data
10/08/2020 04:45:00,13.14,1: Good data
10/08/2020 05:00:00,13.14,1: Good data
10/08/2020 05:15:00,13.13,1: Good data
10/08/2020 05:30:00,13.13,1: Good data
10/08/2020 05:45:00,13.13,1: Good data
10/08/2020 06:00:00,13.12,1: Good data
10/08/2020 06:15:00,13.12,1: Good data
10/08/2020 06:30:00,13.12,1: Good data
10/08/2020 06:45:00,13.12,1: Good data
10/08/2020 07:00:00,13.11,1: Good data
10/08/2020 07:15:00,13.11,1: Good data
10/08/2020 07:30:00,13.11,1: Good data
10/08/2020 07:45:00,13.1,1: Good data
10/08/2020 08:00:00,13.1,1: Good data
10/08/2020 08:15:00,13.1,1: Good data
10/08/2020 08:30:00,13.09,1: Good data
10/08/2020 08:45:00,13.09,1: Good data
10/08/2020 09:00:00,13.09,1: Good data
10/08/2020 09:15:00,13.09,1: Good data
10/08/2020 09:30:00,13.09,1: Good data
10/08/2020 09:45:00,13.09,1: Good data
10/08/2020 10:00:00,13.07,1: Good data
10/08/2020 10:15:00,13.08,1: Good data
10/08/2020 10:30:00,13.07,1: Good data
10/08/2020 10:45:00,13.07,1: Good data
10/08/2020 11:00:00,13.07,1: Good data
10/08/2020 11:15:00,13.06,1: Good data
10/08/2020 11:30:00,13.06,1: Good data
10/08/2020 11:45:00,13.05,1: Good data
10/08/2020 12:00:00,13.05,1: Good data
10/08/2020 12:15:00,13.04,1: Good data
10/08/2020 12:30:00,13.05,1: Good data
10/08/2020 12:45:00,13.04,1: Good data
10/08/2020 13:00:00,13.04,1: Good data
10/08/2020 13:15:00,13.03,1: Good data
10/08/2020 13:30:00,13.03,1: Good data
10/08/2020 13:45:00,13.02,1: Good data
10/08/2020 14:00:00,13.02,1: Good data
10/08/2020 14:15:00,12.99,1: Good data
10/08/2020 14:30:00,13.02,1: Good data
10/08/2020 14:45:00,13.02,1: Good data
10/08/2020 15:00:00,13.01,1: Good data
10/08/2020 15:15:00,13.01,1: Good data
10/08/2020 15:30:00,13.01,1: Good data
10/08/2020 15:45:00,13.01,1: Good data
10/08/2020 16:00:00,13.01,1: Good data
10/08/2020 16:15:00,13,1: Good data
10/08/2020 16:30:00,13,1: Good data
10/08/2020 16:45:00,13,1: Good data
10/08/2020 17:00:00,12.99,1: Good data
10/08/2020 17:15:00,12.99,1: Good data
10/08/2020 17:30:00,12.99,1: Good data
10/08/2020 17:45:00,12.99,1: Good data
10/08/2020 18:00:00,12.99,1: Good data
10/08/2020 18:15:00,12.99,1: Good data
10/08/2020 18:30:00,12.98,1: Good data
10/08/2020 18:45:00,12.98,1: Good data
10/08/2020 19:00:00,12.99,1: Good data
10/08/2020 19:15:00,12.98,1: Good data
10/08/2020 19:30:00,12.98,1: Good data
10/08/2020 19:45:00,12.98,1: Good data
10/08/2020 20:00:00,12.97,1: Good data
10/08/2020 20:15:00,12.98,1: Good data
10/08/2020 20:30:00,12.98,1: Good data
10/08/2020 20:45:00,12.98,1: Good data
10/08/2020 21:00:00,12.97,1: Good data
10/08/2020 21:15:00,12.98,1: Good data
10/08/2020 21:30:00,12.97,1: Good data
10/08/2020 21:45:00,12.97,1: Good data
10/08/2020 22:00:00,12.97,1: Good data
10/08/2020 22:15:00,12.97,1: Good data
10/08/2020 22:30:00,12.97,1: Good data
10/08/2020 22:45:00,12.97,1: Good data
10/08/2020 23:00:00,12.97,1: Good data
10/08/2020 23:15:00,12.97,1: Good data
10/08/2020 23:30:00,12.98,1: Good data
10/08/2020 23:45:00,12.97,1: Good data
10/09/2020 00:00:00,12.97,1: Good data
10/09/2020 00:15:00,12.98,1: Good data
10/09/2020 00:30:00,12.98,1: Good data
10/09/2020 00:45:00,12.99,1: Good data
10/09/2020 01:00:00,12.99,1: Good data
10/09/2020 01:15:00,13,1: Good data
10/09/2020 01:30:00,13,1: Good data
10/09/2020 01:45:00,13,1: Good data
10/09/2020 02:00:00,13,1: Good data
10/09/2020 02:15:00,13.01,1: Good data
10/09/2020 02:30:00,13.02,1: Good data
10/09/2020 02:45:00,13.02,1: Good data
10/09/2020 03:00:00,13.02,1: Good data
10/09/2020 03:15:00,13.02,1: Good data
10/09/2020 03:30:00,13.02,1: Good data
10/09/2020 03:45:00,13.02,1: Good data
10/09/2020 04:00:00,13.02,1: Good data
10/09/2020 04:15:00,13.02,1: Good data
10/09/2020 04:30:00,13.03,1: Good data
10/09/2020 04:45:00,13.03,1: Good data
10/09/2020 05:00:00,13.03,1: Good data
10/09/2020 05:15:00,13.01,1: Good data
10/09/2020 05:30:00,13.01,1: Good data
10/09/2020 05:45:00,13,1: Good data
10/09/2020 06:00:00,13,1: Good data
10/09/2020 06:15:00,13,1: Good data
10/09/2020 06:30:00,13,1: Good data
10/09/2020 06:45:00,12.99,1: Good data
10/09/2020 07:00:00,13,1: Good data
10/09/2020 07:15:00,12.98,1: Good data
10/09/2020 07:30:00,12.99,1: Good data
10/09/2020 07:45:00,12.98,1: Good data
10/09/2020 08:00:00,12.98,1: Good data
10/09/2020 08:15:00,12.97,1: Good data
10/09/2020 08:30:00,12.97,1: Good data
10/09/2020 08:45:00,12.96,1: Good data
10/09/2020 09:00:00,12.96,1: Good data
10/09/2020 09:15:00,12.96,1: Good data
10/09/2020 09:30:00,12.95,1: Good data
10/09/2020 09:45:00,12.95,1: Good data
10/09/2020 10:00:00,12.95,1: Good data
10/09/2020 10:15:00,12.95,1: Good data
10/09/2020 10:30:00,12.94,1: Good data
10/09/2020 10:45:00,12.94,1: Good data
10/09/2020 11:00:00,12.93,1: Good data
10/09/2020 11:15:00,12.93,1: Good data
10/09/2020 11:30:00,12.92,1: Good data
10/09/2020 11:45:00,12.92,1: Good data
10/09/2020 12:00:00,12.92,1: Good data
10/09/2020 12:15:00,12.91,1: Good data
10/09/2020 12:30:00,12.91,1: Good data
10/09/2020 12:45:00,12.91,1: Good data
10/09/2020 13:00:00,12.9,1: Good data
10/09/2020 13:15:00,12.88,1: Good data
10/09/2020 13:30:00,12.9,1: Good data
10/09/2020 13:45:00,12.89,1: Good data
10/09/2020 14:00:00,12.89,1: Good data
10/09/2020 14:15:00,12.89,1: Good data
10/09/2020 14:30:00,12.89,1: Good data
10/09/2020 14:45:00,12.89,1: Good data
10/09/2020 15:00:00,12.89,1: Good data
10/09/2020 15:15:00,12.88,1: Good data
10/09/2020 15:30:00,12.88,1: Good data
10/09/2020 15:45:00,12.88,1: Good data
10/09/2020 16:00:00,12.89,1: Good data
10/09/2020 16:15:00,12.88,1: Good data
10/09/2020 16:30:00,12.88,1: Good data
10/09/2020 16:45:00,12.88,1: Good data
10/09/2020 17:00:00,12.88,1: Good data
10/09/2020 17:15:00,12.87,1: Good data
10/09/2020 17:30:00,12.88,1: Good data
10/09/2020 17:45:00,12.87,1: Good data
10/09/2020 18:00:00,12.87,1: Good data
10/09/2020 18:15:00,12.87,1: Good data
10/09/2020 18:30:00,12.87,1: Good data
10/09/2020 18:45:00,12.87,1: Good data
10/09/2020 19:00:00,12.87,1: Good data
10/09/2020 19:15:00,12.87,1: Good data
10/09/2020 19:30:00,12.87,1: Good data
10/09/2020 19:45:00,12.86,1: Good data
10/09/2020 20:00:00,12.86,1: Good data
10/09/2020 20:15:00,12.87,1: Good data
10/09/2020 20:30:00,12.87,1: Good data
10/09/2020 20:45:00,12.85,1: Good data
10/09/2020 21:00:00,12.85,1: Good data
10/09/2020 21:15:00,12.85,1: Good data
10/09/2020 21:30:00,12.85,1: Good data
10/09/2020 21:45:00,12.85,1: Good data
10/09/2020 22:00:00,12.85,1: Good data
10/09/2020 22:15:00,12.85,1: Good data
10/09/2020 22:30:00,12.85,1: Good data
10/09/2020 22:45:00,12.85,1: Good data
10/09/2020 23:00:00,12.84,1: Good data
10/09/2020 23:15:00,12.85,1: Good data
10/09/2020 23:30:00,12.85,1: Good data
10/09/2020 23:45:00,12.84,1: Good data
10/10/2020 00:00:00,12.84,1: Good data
10/10/2020 00:15:00,12.85,1: Good data
10/10/2020 00:30:00,12.85,1: Good data
10/10/2020 00:45:00,12.85,1: Good data
10/10/2020 01:00:00,12.85,1: Good data
10/10/2020 01:15:00,12.84,1: Good data
10/10/2020 01:30:00,12.85,1: Good data
10/10/2020 01:45:00,12.85,1: Good data
10/10/2020 02:00:00,12.85,1: Good data
10/10/2020 02:15:00,12.85,1: Good data
10/10/2020 02:30:00,12.86,1: Good data
10/10/2020 02:45:00,12.86,1: Good data
10/10/2020 03:00:00,12.86,1: Good data
10/10/2020 03:15:00,12.85,1: Good data
10/10/2020 03:30:00,12.87,1: Good data
10/10/2020 03:45:00,12.86,1: Good data
10/10/2020 04:00:00,12.86,1: Good data
10/10/2020 04:15:00,12.86,1: Good data
10/10/2020 04:30:00,12.87,1: Good data
10/10/2020 04:45:00,12.86,1: Good data
10/10/2020 05:00:00,12.87,1: Good data
10/10/2020 05:15:00,12.86,1: Good data
10/10/2020 05:30:00,12.86,1: Good data
10/10/2020 05:45:00,12.85,1: Good data
10/10/2020 06:00:00,12.86,1: Good data
10/10/2020 06:15:00,12.85,1: Good data
10/10/2020 06:30:00,12.86,1: Good data
10/10/2020 06:45:00,12.86,1: Good data
10/10/2020 07:00:00,12.86,1: Good data
10/10/2020 07:15:00,12.85,1: Good data
10/10/2020 07:30:00,12.85,1: Good data
10/10/2020 07:45:00,12.85,1: Good data
10/10/2020 08:00:00,12.85,1: Good data
10/10/2020 08:15:00,12.84,1: Good data
10/10/2020 08:30:00,12.84,1: Good data
10/10/2020 08:45:00,12.82,1: Good data
10/10/2020 09:00:00,12.84,1: Good data
10/10/2020 09:15:00,12.83,1: Good data
10/10/2020 09:30:00,12.83,1: Good data
10/10/2020 09:45:00,12.83,1: Good data
10/10/2020 10:00:00,12.83,1: Good data
10/10/2020 10:15:00,12.83,1: Good data
10/10/2020 10:30:00,12.83,1: Good data
10/10/2020 10:45:00,12.82,1: Good data
10/10/2020 11:00:00,12.83,1: Good data
10/10/2020 11:15:00,12.83,1: Good data
10/10/2020 11:30:00,12.82,1: Good data
10/10/2020 11:45:00,12.82,1: Good data
10/10/2020 12:00:00,12.82,1: Good data
10/10/2020 12:15:00,12.81,1: Good data
10/10/2020 12:30:00,12.81,1: Good data
10/10/2020 12:45:00,12.81,1: Good data
10/10/2020 13:00:00,12.8,1: Good data
10/10/2020 13:15:00,12.8,1: Good data
10/10/2020 13:30:00,12.79,1: Good data
10/10/2020 13:45:00,12.79,1: Good data
10/10/2020 14:00:00,12.8,1: Good data
10/10/2020 14:15:00,12.78,1: Good data
10/10/2020 14:30:00,12.78,1: Good data
10/10/2020 14:45:00,12.78,1: Good data
10/10/2020 15:00:00,12.79,1: Good data
10/10/2020 15:15:00,12.78,1: Good data
10/10/2020 15:30:00,12.77,1: Good data
10/10/2020 15:45:00,12.78,1: Good data
10/10/2020 16:00:00,12.78,1: Good data
10/10/2020 16:15:00,12.77,1: Good data
10/10/2020 16:30:00,12.77,1: Good data
10/10/2020 16:45:00,12.78,1: Good data
10/10/2020 17:00:00,12.78,1: Good data
10/10/2020 17:15:00,12.77,1: Good data
10/10/2020 17:30:00,12.77,1: Good data
10/10/2020 17:45:00,12.78,1: Good data
10/10/2020 18:00:00,12.78,1: Good data
10/10/2020 18:15:00,12.78,1: Good data
10/10/2020 18:30:00,12.78,1: Good data
10/10/2020 18:45:00,12.77,1: Good data
10/10/2020 19:00:00,12.78,1: Good data
10/10/2020 19:15:00,12.78,1: Good data
10/10/2020 19:30:00,12.78,1: Good data
10/10/2020 19:45:00,12.79,1: Good data
10/10/2020 20:00:00,12.78,1: Good data
10/10/2020 20:15:00,12.79,1: Good data
10/10/2020 20:30:00,12.78,1: Good data
10/10/2020 20:45:00,12.79,1: Good data
10/10/2020 21:00:00,12.78,1: Good data
10/10/2020 21:15:00,12.79,1: Good data
10/10/2020 21:30:00,12.79,1: Good data
10/10/2020 21:45:00,12.79,1: Good data
10/10/2020 22:00:00,12.79,1: Good data
10/10/2020 22:15:00,12.79,1: Good data
10/10/2020 22:30:00,12.79,1: Good data
10/10/2020 22:45:00,12.79,1: Good data
10/10/2020 23:00:00,12.78,1: Good data
10/10/2020 23:15:00,12.79,1: Good data
10/10/2020 23:30:00,12.79,1: Good data
10/10/2020 23:45:00,12.79,1: Good data
10/11/2020 00:00:00,12.79,1: Good data
10/11/2020 00:15:00,12.79,1: Good data
10/11/2020 00:30:00,12.79,1: Good data
10/11/2020 00:45:00,12.79,1: Good data
10/11/2020 01:00:00,12.78,1: Good data
10/11/2020 01:15:00,12.79,1: Good data
10/11/2020 01:30:00,12.79,1: Good data
10/11/2020 01:45:00,12.79,1: Good data
10/11/2020 02:00:00,12.78,1: Good data
10/11/2020 02:15:00,12.79,1: Good data
10/11/2020 02:30:00,12.78,1: Good data
10/11/2020 02:45:00,12.79,1: Good data
10/11/2020 03:00:00,12.79,1: Good data
10/11/2020 03:15:00,12.78,1: Good data
10/11/2020 03:30:00,12.79,1: Good data
10/11/2020 03:45:00,12.8,1: Good data
10/11/2020 04:00:00,12.79,1: Good data
10/11/2020 04:15:00,12.8,1: Good data
10/11/2020 04:30:00,12.8,1: Good data
10/11/2020 04:45:00,12.81,1: Good data
10/11/2020 05:00:00,12.81,1: Good data
10/11/2020 05:15:00,12.81,1: Good data
10/11/2020 05:30:00,12.81,1: Good data
10/11/2020 05:45:00,12.81,1: Good data
10/11/2020 06:00:00,12.81,1: Good data
10/11/2020 06:15:00,12.81,1: Good data
10/11/2020 06:30:00,12.81,1: Good data
10/11/2020 06:45:00,12.8,1: Good data
10/11/2020 07:00:00,12.81,1: Good data
10/11/2020 07:15:00,12.77,1: Good data
10/11/2020 07:30:00,12.81,1: Good data
10/11/2020 07:45:00,12.81,1: Good data
10/11/2020 08:00:00,12.8,1: Good data
10/11/2020 08:15:00,12.81,1: Good data
10/11/2020 08:30:00,12.81,1: Good data
10/11/2020 08:45:00,12.8,1: Good data
10/11/2020 09:00:00,12.83,1: Good data
10/11/2020 09:15:00,12.8,1: Good data
10/11/2020 09:30:00,12.81,1: Good data
10/11/2020 09:45:00,12.8,1: Good data
10/11/2020 10:00:00,12.8,1: Good data
10/11/2020 10:15:00,12.81,1: Good data
10/11/2020 10:30:00,12.8,1: Good data
10/11/2020 10:45:00,12.78,1: Good data
10/11/2020 11:00:00,12.79,1: Good data
10/11/2020 11:15:00,12.79,1: Good data
10/11/2020 11:30:00,12.8,1: Good data
10/11/2020 11:45:00,12.8,1: Good data
10/11/2020 12:00:00,12.8,1: Good data
10/11/2020 12:15:00,12.77,1: Good data
10/11/2020 12:30:00,12.8,1: Good data
10/11/2020 12:45:00,12.79,1: Good data
10/11/2020 13:00:00,12.78,1: Good data
10/11/2020 13:15:00,12.78,1: Good data
10/11/2020 13:30:00,12.76,1: Good data
10/11/2020 13:45:00,12.77,1: Good data
10/11/2020 14:00:00,12.77,1: Good data
10/11/2020 14:15:00,12.78,1: Good data
10/11/2020 14:30:00,12.76,1: Good data
10/11/2020 14:45:00,12.77,1: Good data
10/11/2020 15:00:00,12.77,1: Good data
10/11/2020 15:15:00,12.76,1: Good data
10/11/2020 15:30:00,12.76,1: Good data
10/11/2020 15:45:00,12.75,1: Good data
10/11/2020 16:00:00,12.75,1: Good data
10/11/2020 16:15:00,12.75,1: Good data
10/11/2020 16:30:00,12.75,1: Good data
10/11/2020 16:45:00,12.74,1: Good data
10/11/2020 17:00:00,12.74,1: Good data
10/11/2020 17:15:00,12.74,1: Good data
10/11/2020 17:30:00,12.74,1: Good data
10/11/2020 17:45:00,12.73,1: Good data
10/11/2020 18:00:00,12.73,1: Good data
10/11/2020 18:15:00,12.73,1: Good data
10/11/2020 18:30:00,12.72,1: Good data
10/11/2020 18:45:00,12.72,1: Good data
10/11/2020 19:00:00,12.72,1: Good data
10/11/2020 19:15:00,12.72,1: Good data
10/11/2020 19:30:00,12.71,1: Good data
10/11/2020 19:45:00,12.71,1: Good data
10/11/2020 20:00:00,12.71,1: Good data
10/11/2020 20:15:00,12.7,1: Good data
10/11/2020 20:30:00,12.7,1: Good data
10/11/2020 20:45:00,12.7,1: Good data
10/11/2020 21:00:00,12.7,1: Good data
10/11/2020 21:15:00,12.69,1: Good data
10/11/2020 21:30:00,12.69,1: Good data
10/11/2020 21:45:00,12.69,1: Good data
10/11/2020 22:00:00,12.69,1: Good data
10/11/2020 22:15:00,12.68,1: Good data
10/11/2020 22:30:00,12.67,1: Good data
10/11/2020 22:45:00,12.68,1: Good data
10/11/2020 23:00:00,12.67,1: Good data
10/11/2020 23:15:00,12.66,1: Good data
10/11/2020 23:30:00,12.66,1: Good data
10/11/2020 23:45:00,12.66,1: Good data
10/12/2020 00:00:00,12.65,1: Good data
10/12/2020 00:15:00,12.65,1: Good data
10/12/2020 00:30:00,12.65,1: Good data
10/12/2020 00:45:00,12.64,1: Good data
10/12/2020 01:00:00,12.63,1: Good data
10/12/2020 01:15:00,12.64,1: Good data
10/12/2020 01:30:00,12.63,1: Good data
10/12/2020 01:45:00,12.62,1: Good data
10/12/2020 02:00:00,12.62,1: Good data
10/12/2020 02:15:00,12.61,1: Good data
10/12/2020 02:30:00,12.61,1: Good data
10/12/2020 02:45:00,12.61,1: Good data
10/12/2020 03:00:00,12.6,1: Good data
10/12/2020 03:15:00,12.6,1: Good data
10/12/2020 03:30:00,12.61,1: Good data
10/12/2020 03:45:00,12.6,1: Good data
10/12/2020 04:00:00,12.59,1: Good data
10/12/2020 04:15:00,12.59,1: Good data
10/12/2020 04:30:00,12.59,1: Good data
10/12/2020 04:45:00,12.59,1: Good data
10/12/2020 05:00:00,12.59,1: Good data
10/12/2020 05:15:00,12.58,1: Good data
10/12/2020 05:30:00,12.59,1: Good data
10/12/2020 05:45:00,12.58,1: Good data
10/12/2020 06:00:00,12.58,1: Good data
10/12/2020 06:15:00,12.57,1: Good data
10/12/2020 06:30:00,12.58,1: Good data
10/12/2020 06:45:00,12.57,1: Good data
10/12/2020 07:00:00,12.56,1: Good data
10/12/2020 07:15:00,12.57,1: Good data
10/12/2020 07:30:00,12.56,1: Good data
10/12/2020 07:45:00,12.56,1: Good data
10/12/2020 08:00:00,12.55,1: Good data
10/12/2020 08:15:00,12.55,1: Good data
10/12/2020 08:30:00,12.54,1: Good data
10/12/2020 08:45:00,12.54,1: Good data
10/12/2020 09:00:00,12.53,1: Good data
10/12/2020 09:15:00,12.53,1: Good data
10/12/2020 09:30:00,12.53,1: Good data
10/12/2020 09:45:00,12.53,1: Good data
10/12/2020 10:00:00,12.52,1: Good data
10/12/2020 10:15:00,12.52,1: Good data
10/12/2020 10:30:00,12.52,1: Good data
10/12/2020 10:45:00,12.51,1: Good data
10/12/2020 11:00:00,12.51,1: Good data
10/12/2020 11:15:00,12.5,1: Good data
10/12/2020 11:30:00,12.5,1: Good data
10/12/2020 11:45:00,12.49,1: Good data
10/12/2020 12:00:00,12.49,1: Good data
10/12/2020 12:15:00,12.48,1: Good data
10/12/2020 12:30:00,12.47,1: Good data
10/12/2020 12:45:00,12.47,1: Good data
10/12/2020 13:00:00,12.46,1: Good data
10/12/2020 13:15:00,12.46,1: Good data
10/12/2020 13:30:00,12.45,1: Good data
10/12/2020 13:45:00,12.44,1: Good data
10/12/2020 14:00:00,12.44,1: Good data
10/12/2020 14:15:00,12.44,1: Good data
10/12/2020 14:30:00,12.43,1: Good data
10/12/2020 14:45:00,12.42,1: Good data
10/12/2020 15:00:00,12.42,1: Good data
10/12/2020 15:15:00,12.42,1: Good data
10/12/2020 15:30:00,12.39,1: Good data
10/12/2020 15:45:00,12.41,1: Good data
10/12/2020 16:00:00,12.41,1: Good data
10/12/2020 16:15:00,12.4,1: Good data
10/12/2020 16:30:00,12.4,1: Good data
10/12/2020 16:45:00,12.39,1: Good data
10/12/2020 17:00:00,12.39,1: Good data
10/12/2020 17:15:00,12.38,1: Good data
10/12/2020 17:30:00,12.38,1: Good data
10/12/2020 17:45:00,12.38,1: Good data
10/12/2020 18:00:00,12.38,1: Good data
10/12/2020 18:15:00,12.38,1: Good data
10/12/2020 18:30:00,12.37,1: Good data
10/12/2020 18:45:00,12.38,1: Good data
10/12/2020 19:00:00,12.37,1: Good data
10/12/2020 19:15:00,12.36,1: Good data
10/12/2020 19:30:00,12.36,1: Good data
10/12/2020 19:45:00,12.37,1: Good data
10/12/2020 20:00:00,12.37,1: Good data
10/12/2020 20:15:00,12.36,1: Good data
10/12/2020 20:30:00,12.36,1: Good data
10/12/2020 20:45:00,12.36,1: Good data
10/12/2020 21:00:00,12.36,1: Good data
10/12/2020 21:15:00,12.36,1: Good data
10/12/2020 21:30:00,12.36,1: Good data
10/12/2020 21:45:00,12.36,1: Good data
10/12/2020 22:00:00,12.36,1: Good data
10/12/2020 22:15:00,12.36,1: Good data
10/12/2020 22:30:00,12.36,1: Good data
10/12/2020 22:45:00,12.37,1: Good data
10/12/2020 23:00:00,12.37,1: Good data
10/12/2020 23:15:00,12.37,1: Good data
10/12/2020 23:30:00,12.37,1: Good data
10/12/2020 23:45:00,12.37,1: Good data
10/13/2020 00:00:00,12.37,1: Good data
10/13/2020 00:15:00,12.38,1: Good data
10/13/2020 00:30:00,12.38,1: Good data
10/13/2020 00:45:00,12.37,1: Good data
10/13/2020 01:00:00,12.38,1: Good data
